Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCent,HealthArea,Sanitboro,SanitDistr,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BOTH,HistDist Only,Landmark Only,Neither,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_FLA,PFIRM15_FL,Version,Shape_Leng,Shape_Area
MN,1043,149,104,133,5001,2,3,10019,E040,18,15,4700,1,4,3A,338 WEST 53 STREET,R8,,,,C1-5,,CL,,,,N,M3,8,0,X,ST BENEDICT MOOR CHUR,4017,6016,6016,0,0,0,0,0,0,6016,2,2,3,0,1,40,100.42,32,95,,2,N,5,2,422550,934650,422550,934650,1966,0,0,,,0,0,0,1,1.5,6.02,0,6.5,1,1010430149,0,133,988014,217851,8c,,106W021,10403,,0,,1,,,18v2,293.9907204,4388.632602
MN,195,21,101,31,1004,2,1,10013,L001,5,15,7700,1,1,3R,92 LAFAYETTE STREET,C6-2A,,,,,,,,,,N,M2,8,0,X,MC AULEY WATER ST MIS,3740,22461,22461,0,0,0,0,0,0,22461,2,1,6,0,2,83.83,44.17,84,44,,3,Y,3,2,289350,2220750,289350,2220750,1944,1985,0,,,0,0,0,1,6.01,6.02,6,6.5,1,1001950021,0,31,983802,200695,12a,,101N047,10105,,0,,1,,,18v2,267.1840261,4071.287419
MN,378,43,103,26.02,1000,1,2,10009,L011,9,14,6700,1,3,4A,393 EAST 8 STREET,R8B,,,,,,,,,,N,M1,8,0,X,8TH AVE SPANISH,6574,10350,10350,0,0,0,0,0,0,10350,2,1,3,0,1,70,93.92,50,75,G,1,N,5,2,372150,757800,372150,757800,1937,1985,0,,,0,0,0,1,1.57,4,0,4,1,1003780043,0,2602,990762,203095,12c,,102 023,10202,E-216,0,,1,,1,18v2,332.8273372,6701.093281
MN,454,40,103,40,6001,1,2,10003,E005,9,14,6200,1,3,4B,207 1 AVENUE,R7A,,,,C1-5,,,,,,N,M1,8,0,X,SLAVIC RLTY CHUR,1720,2640,2640,0,0,0,0,0,0,2640,2,1,2,0,1,20,86,20,84,E,3,N,5,0,123300,272700,123300,272700,1920,0,0,,,0,0,0,1,1.53,4,0,4,1,1004540040,0,40,988800,205413,12c,,102 027,10205,E-216,0,,1,,,18v2,215.5925141,1714.615342
MN,619,78,102,73,4001,2,3,10014,L005,6,15,6400,1,2,2B,81 CHRISTOPHER STREET,R6,,,,,,,,,,N,M1,8,0,X,ST JOHNS GERMAN CHUR,6595,4250,4250,0,0,4250,0,0,0,0,2,1,3,0,1,64.67,90.5,50,85,E,0,Y,5,0,819000,1485000,819000,1485000,1900,0,0,Greenwich Village Historic District,,0,1,0,0,0.64,2.43,0,4.8,1,1006190078,0,73,983241,206582,12a,,103 017,10210,,0,,1,,,18v2,355.7942791,6405.123213
MN,2030,50,110,232,4001,5,9,10039,E069,32,11,800,1,10,4A,240 WEST 145 STREET,R7-2,,,,C2-4,,,,,,N,M1,8,0,X,UNION BAPTIST CHURCH,10891,13479,13479,0,0,0,0,0,0,13479,2,1,3,0,2,109,99.92,27,55,,3,N,5,2,287100,1889100,287100,1889100,1948,1989,0,,,0,0,0,1,1.24,3.44,0,6.5,1,1020300050,0,232,1000605,238792,6a,,111S041,10708,,0,,1,,,18v2,448.7486471,12580.72818
MN,619,80,102,73,4001,2,3,10014,L005,6,15,6400,1,2,2B,83 CHRISTOPHER STREET,R6,,,,,,,,,,N,M9,8,0,X,ST JOHNS LUTHERAN CHU,1259,3777,3777,0,0,0,0,0,0,3777,2,1,3,0,1,22.08,57,22.08,57,,0,N,5,0,162000,296100,162000,296100,1900,0,0,Greenwich Village Historic District,,0,1,0,0,3,2.43,0,4.8,1,1006190080,0,73,983208,206556,12a,,103 017,10210,,0,,1,,,18v2,171.9070985,1493.619361
MN,2030,54,110,232,4001,5,9,10039,E069,32,11,800,1,10,4A,258 WEST 145 STREET,R7-2,,,,C2-4,,,,,,N,M1,8,0,X,ST PAUL'S COMMUNITY C,7494,13488,13488,0,0,0,0,0,0,13488,2,1,3,0,1,75,99.92,55,89,,3,N,5,2,134100,441900,134100,441900,1920,1989,0,,,0,0,0,1,1.8,3.44,0,6.5,1,1020300054,0,232,1000526,238836,6a,,111S041,10708,,0,,1,,,18v2,355.0776846,7433.341066
MN,925,46,106,64,4002,2,2,10003,E005,13,14,5900,1,6,1A,342 EAST 20 STREET,R8B,,,,,,,,,,N,M9,8,0,X,"MACHNE ISRAEL, INC.",1840,4400,4400,0,4400,0,0,0,0,0,2,1,4,0,1,20,92,20,48,,3,N,5,0,204750,533700,204750,533700,1910,0,0,,,0,0,0,1,2.39,4,0,4,1,1009250046,0,64,989591,207106,12c,,102 048,10309,,0,,1,,,18v2,232.4233021,1887.440707
MN,1852,59,107,185,2000,3,7,10025,L022,24,16,3210,1,7,5A,164 WEST 100 STREET,R7-2,,,,C1-5,,,,,,N,M1,8,0,X,TRINITY EV LUTH CH AM,6060,7050,7050,0,0,0,0,0,0,7050,2,1,1,0,1,60.83,100.33,42.83,93.33,,0,Y,5,0,123300,482400,123300,482400,1900,0,0,,,0,0,0,1,1.16,3.44,0,6.5,1,1018520059,0,185,993081,229357,5d,,107S038,10703,,0,,1,,,18v2,333.3526712,6337.038044
MN,1162,64,107,159,7000,3,6,10023,L035,20,15,3900,1,7,1B,232 WEST END AVENUE,R8B,,,,,,,,,,N,M1,8,0,X,HINENI HERITAGE ETC,1614,6380,6380,0,6380,0,0,0,0,0,2,1,4,0,1,20.17,80,20,69,E,1,Y,5,2,477000,1376550,477000,1376550,1900,1989,0,West End-Collegiate Historic District Extension,,0,1,0,0,3.95,4,0,4,1,1011620064,0,159,988430,222984,8c,,106W014,10407,,0,,1,,,18v2,205.6675469,1778.362395
MN,1903,47,110,220,2001,3,9,10026,E058,28,11,1500,1,10,1B,126 WEST 119 STREET,R7-2,,,,,,,,,,N,M9,8,0,X,MT PLEASANT CHRISTIA,2018,4050,4050,0,0,0,0,0,0,4050,2,1,3,0,1,20,100.92,20,74,E,3,N,5,1,67500,349650,67500,349650,1890,0,0,Mount Morris Park Historic District Extension,,0,1,0,0,2.01,3.44,0,6.5,1,1019030047,0,220,998174,232313,6b,,107N073,10704,,0,,1,,,18v2,245.6613249,2112.45109
MN,925,50,106,64,4002,2,2,10003,E005,13,14,5900,1,6,1A,334 EAST 20 STREET,R8B,,,,,,,,,,N,M3,8,0,X,SLOVAK EVANG CONG,1840,4720,4720,0,0,0,0,0,0,4720,2,1,4,0,1,20,92,20,48,E,3,N,5,0,168300,393750,168300,393750,1920,1967,0,,,0,0,0,1,2.57,4,0,4,1,1009250050,0,64,989521,207145,12c,,102 048,10309,,0,,1,,,18v2,233.6660292,1947.510164
MN,925,51,106,64,4002,2,2,10003,E005,13,14,5900,1,6,1A,332 EAST 20 STREET,R8B,,,,,,,,,,N,M1,8,0,X,SLOVAK LUTH HOLY TRIN,3680,7925,7925,0,7925,0,0,0,0,0,2,1,2,0,1,40,92,40,92,,2,N,5,2,288450,745200,288450,745200,1910,1967,0,,,0,0,0,1,2.15,4,0,4,1,1009250051,0,64,989494,207160,12c,,102 048,10309,,0,,1,,,18v2,273.7271649,3884.316739
MN,2064,1,109,231,2000,6,7,10031,L034,30,17,720,1,9,3B,1801 AMSTERDAM AVENUE,R7A,R6A,,,C1-4,,,,,,Y,M1,8,0,,NCT UN HOLY CH AMERIC,14988,36432,36432,0,0,0,0,0,0,36432,2,1,3,0,4,99.92,150,97,137,,2,N,3,2,246600,1554300,0,0,1930,1989,0,,,0,0,0,1,2.43,4,0,4,1,1020640001,0,231,999407,240874,3b,,111N057,10710,,0,,1,,,18v2,510.6600567,15602.62039
MN,2064,9,109,231,2000,6,7,10031,L034,30,17,720,1,9,3B,451 WEST 149 STREET,R6A,R7A,,,,,,,,,Y,M1,8,0,X,CHURCH OFCRUXIFICTION,19984,14100,14100,0,0,0,0,0,0,14100,2,2,3,0,3,100,200,74,126,,3,N,3,2,330750,1313550,330750,1313550,1967,1989,0,,,0,0,0,1,0.71,3,0,3,1,1020640009,0,231,999565,240786,3b,,111N057,10710,,0,,1,,,18v2,618.5999499,21069.18813
MN,1309,56,105,100,1001,2,4,10022,E008,18,13,4800,1,5,2B,652 LEXINGTON AVENUE,C5-2.5,C5-2,,,,,MiD,,,,Y,M1,8,0,,CENTRAL SYNAGOGUE,14064,14064,14064,0,0,0,0,0,0,14064,2,1,2,0,1,100.42,140,96,140,,3,N,3,1,8640000,14656050,8640000,13802850,1900,0,0,,INDIVIDUAL LANDMARK,0,0,1,0,1,10,12,12,1,1013090056,0,100,992408,216014,8d,,1.06E+45,10505,,0,,1,,,18v2,498.1105972,15107.41162
MN,1729,38,110,208,1000,5,9,10037,L030,32,11,1300,1,10,3B,2152 5 AVENUE,R7-2,,,,,,,,,,N,M1,8,0,,CENTRAL BAPT CHURCH,5325,9775,9775,0,0,0,0,0,0,9775,2,1,3,0,1,71,75,71,70,,0,N,5,0,53100,300600,53100,285585,1962,0,0,,,0,0,0,1,1.84,3.44,0,6.5,1,1017290038,0,208,1001018,234676,6a,,111S008,10607,,0,,1,,,18v2,303.9464835,5761.50068
MN,1529,7,108,138,1000,2,5,10028,E022,19,13,3700,1,8,4B,211 EAST 83 STREET,R8B,,,,,,,,,,N,M3,8,0,X,CH OF ST ELIZ OF HUNG,2043,4322,4322,0,0,0,0,0,0,4322,2,2,4,0,1,20,102.17,20,50,,3,N,5,2,351450,783000,351450,783000,1930,0,0,,,0,0,0,1,2.12,4,0,4,1,1015290007,0,138,996829,222278,9a,,108S017,10514,,0,,1,,,18v2,252.4597624,2121.335564
MN,891,36,106,80,3000,2,4,10016,L007,17,14,5300,1,6,2B,159 EAST 35 STREET,R8B,,,,,,,,,,N,M1,8,0,X,SAINT GERMAIN FOUNDAT,2271,4350,4350,0,0,0,0,0,0,4350,2,1,2,0,1,23,98.75,23,90,,3,N,5,2,253800,620550,253800,620550,1910,1988,0,,,0,0,0,1,1.92,4,0,4,1,1008910036,0,80,990323,211366,8d,,104 031,10307,,0,,1,,,18v2,248.8318182,2383.718793
MN,1529,8,108,138,1000,2,5,10028,E022,19,13,3700,1,8,4B,213 EAST 83 STREET,R8B,,,,,,,,,,N,M1,8,0,X,CH OF ST ELIZ OF HUNG,5193,7444,7444,0,0,0,0,0,0,7444,2,1,4,0,1,50.83,102.17,50.83,102.17,,3,N,5,2,769500,1585350,769500,1585350,1917,0,0,,,0,0,0,1,1.43,4,0,4,1,1015290008,0,138,996860,222261,9a,,108S017,10514,,0,,1,,,18v2,313.8626988,5383.900551
MN,196,28,101,31,1001,2,1,10013,L001,5,15,7700,1,1,3B,82 WALKER STREET,M1-5,,,,,,,,,,N,M2,8,0,X,NY CHINESE BAPTIST CH,2285,2250,2250,0,0,0,2250,0,0,0,2,1,1,0,1,24,96.58,24,97,,3,Y,5,0,186300,419400,186300,419400,1915,0,0,,,0,0,0,1,0.98,0,5,6.5,1,1001960028,0,31,983841,200999,12a,,101N047,10105,,0,,1,,,18v2,250.6025958,2448.792693
MN,1633,10,111,172,3002,4,8,10029,E091,23,12,2500,1,11,1A,121 EAST 105 STREET,R7-2,,,,,,,,,,N,M3,8,0,X,RC CHUR ST CECELIA,6728,14665,14665,0,0,0,0,0,0,8545,2,2,4.75,0,2,66.67,100.92,52,100,,2,N,5,2,141300,508500,141300,508500,1955,1987,0,,,0,0,0,1,2.18,3.44,0,6.5,1,1016330010,0,172,998843,227842,6b,,108N052,10603,,0,,1,,,18v2,341.8244564,6982.488086
MN,1791,44,111,242,3007,5,8,10035,E035,25,12,1700,1,11,3B,2327 3 AVENUE,C6-3,,,,,,,,,,N,M1,8,0,X,UNITED MORAVIAN CHURC,13000,18022,18022,0,18022,0,0,0,0,0,2,1,1,0,2,130,100,98,100,,1,N,3,2,404550,2375550,404550,2375550,1978,0,0,,,0,0,0,1,1.39,7.52,6,10,1,1017910044,0,242,1002324,232434,6a,Y,108N091,10610,,0,,1,,,18v2,464.9041887,13348.2546
MN,764,22,104,81,6000,2,3,10011,L012,10,15,5600,1,4,1A,231 WEST 14 STREET,C6-2A,R8B,,,,,,,,,Y,M1,8,0,X,ROMAN CATH CHRCH OURL,3000,8125,8125,0,0,0,0,0,0,8125,2,1,5,0,2,25,120,25,61,,3,N,5,2,422550,771300,422550,771300,1920,1985,0,,,0,0,0,1,2.71,6.02,6,6.5,1,1007640022,0,81,984006,208657,8d,,103 032,10304,,0,,1,,,18v2,309.7906679,3309.959622
MN,1792,1,111,242,3002,5,8,10035,E035,25,12,1700,1,11,3B,2341 3 AVENUE,R7-2,,,,,,,,,,N,M1,8,0,X,KINGS CHAPEL LIGHTHOU,13000,14011,14011,0,0,0,0,0,0,14011,2,1,1,0,1,130,100,118,88,E,2,N,3,0,404550,2040300,404550,2040300,1976,0,0,,,0,0,0,1,1.08,3.44,0,6.5,1,1017920001,0,242,1002413,232599,6a,,108N090,10610,,0,,1,,,18v2,463.4084349,13156.90714
MN,1118,1,107,149,2000,3,6,10023,L035,20,15,4000,1,7,1A,125 COLUMBUS AVENUE,C4-7,,,,,,L,,,,N,M1,8,0,X,CORPORATION OF THE PR,25104,40110,35911,4199,0,0,968,0,0,34943,2,1,36,320,328,200.83,150,192,146,,2,Y,3,2,3330000,8464500,3330000,8464500,1974,0,0,,,0,0,0,1,1.6,10,10,10,1,1011180001,0,149,989394,220959,8c,,106W025,10406,,0,,1,,,18v2,720.3688427,26422.93344
MN,764,23,104,81,6000,2,3,10011,L012,10,15,5600,1,4,1A,229 WEST 14 STREET,C6-2A,R8B,,,,,,,,,Y,M1,8,0,X,CHUR OUR LADY GUADALU,3000,10625,10625,0,0,0,0,0,0,10625,2,1,4,0,3,25,120,25,110,E,3,N,5,2,422550,872100,422550,872100,1920,1985,0,,,0,0,0,1,3.54,6.02,6,6.5,1,1007640023,0,81,984028,208644,8d,,103 032,10304,,0,,1,,,18v2,307.945865,3190.668562
MN,1498,47,108,150.02,2001,2,4,10128,L013,19,13,3600,1,8,4A,48 EAST 87 STREET,R8B,C5-1,,,,,MP,,,,Y,M1,8,0,X,PARK AVE SYNAGOGUE,8157,32000,32000,0,0,0,0,0,0,32000,2,1,4,0,1,81,100.67,81,100.67,,0,N,5,0,2533500,5034600,2533500,5034600,1926,0,0,,,0,0,0,1,3.92,4,0,4,1,1014980047,0,15002,995900,223864,8c,,108S021,10513,,0,,1,,,18v2,362.059951,7958.865444
MN,1498,50,108,150.02,2001,2,4,10128,L013,19,13,3600,1,8,4A,44 EAST 87 STREET,C5-1,,,,,,MP,,,,N,M1,8,0,X,PARK AVE SYNAGOGUE,8403,42300,42300,0,42300,0,0,0,0,0,2,1,5,0,1,83.42,100.67,83,100,,2,Y,3,2,3307500,8401500,3307500,8401500,1980,0,0,,,0,0,0,1,5.03,10,4,10,1,1014980050,0,15002,995827,223904,8c,,108S021,10513,,0,,1,,,18v2,395.0475036,9704.16287
MN,1045,27,104,139,4000,2,3,10019,E040,18,15,4600,1,4,3A,307 WEST 54 STREET,C6-4,,,,,,CL,,,,N,M1,8,0,X,ST GEO GREEK ORTH CHU,2500,4770,4770,0,0,0,0,0,0,4770,2,1,2,0,1,25,100.42,25,100,,2,N,5,2,246600,492750,246600,492750,1920,0,0,,,0,0,0,1,1.91,10,10,10,1,1010450027,0,139,988479,218073,8c,,106W021,10403,,0,,1,,,18v2,268.860017,2822.867202
MN,455,24,103,40,6000,1,2,10003,E005,9,14,6200,1,3,4R,336 EAST 14 STREET,C1-6A,,,,,,,,,,N,M1,8,0,X,TOWN & VILLAGE CONSER,6195,11302,11302,0,0,0,0,0,0,11302,2,1,3,0,1,60,103.25,60,95,,3,N,5,0,490500,890550,490500,890550,1900,0,0,,INDIVIDUAL LANDMARK,0,0,1,0,1.82,4,2,4,1,1004550024,0,40,988773,205782,12c,,102 027,10205,,0,,1,,,18v2,327.3600857,6186.296011
MN,2064,50,109,231,2000,6,7,10031,L034,30,17,720,1,9,3B,450 WEST 150 STREET,R7A,,,,,,,,,,N,M4,8,0,X,THE COMMUNITY OF THE,3330,11061,11061,0,0,0,0,0,0,11061,2,1,4,0,1,33.34,99.92,100,33,,2,N,3,0,75150,1819350,75150,1819350,2010,2008,0,,,0,0,0,1,3.32,4,0,4,1,1020640050,0,231,999690,240834,3b,,111N057,10710,,1020640050,10/15/2010,1,,,18v2,281.3522669,3811.146929
MN,1729,57,110,208,1000,5,9,10037,L030,32,11,1300,1,10,3B,52 WEST 132 STREET,R7-2,,,,,,,,,,N,M3,8,0,X,1ST AFR METHODIST CHU,1666,2100,2100,0,0,0,0,0,0,2100,2,1,3,0,1,16.67,99.92,16.67,39,,0,N,5,2,21150,74700,21150,74700,1910,0,0,,,0,0,0,1,1.26,3.44,0,6.5,1,1017290057,0,208,1000590,234896,6a,,111S008,10607,,0,,1,,,18v2,236.4031213,1739.545846
MN,1118,28,107,149,2000,3,6,10023,L035,20,15,4000,1,7,1A,3 WEST 65 STREET,R10A,,,,,,,,,,N,M3,8,0,X,THE EVANGELICAL LUTHE,1281,7680,7680,0,0,0,0,0,0,7680,2,1,5,0,1,19,67.42,19,64,,3,N,5,2,298350,670050,298350,670050,1957,1981,0,,,0,0,0,1,6,10,0,10,1,1011180028,0,149,989898,220589,8c,,106W025,10406,,0,,1,,,18v2,182.4496508,1426.893151
MN,1729,58,110,208,1000,5,9,10037,L030,32,11,1300,1,10,3B,54 WEST 132 STREET,R7-2,,,,,,,,,,N,M1,8,0,X,FIRST BETH METH EPIS,7077,5835,5835,0,0,0,0,0,0,5835,2,1,4,0,1,70.83,99.92,55,93,E,0,N,5,2,91800,227700,91800,227700,1910,0,0,,,0,0,0,1,0.82,3.44,0,6.5,1,1017290058,0,208,1000551,234918,6a,,111S008,10607,,0,,1,,,18v2,342.0415395,7072.897294
MN,1118,29,107,149,2000,3,6,10023,L035,20,15,4000,1,7,1A,51 CENTRAL PARK WEST,R10A,,,,,,,,,,N,M1,8,0,X,EV LUTH CH HOLY TRINI,7155,7421,7421,0,0,0,0,0,0,7421,2,1,2,0,1,67.42,106,64,104,,2,N,3,2,2812500,4346100,2812500,4346100,1920,0,0,Upper West Side / Central Park West Historic District,,0,1,0,0,1.04,10,0,10,1,1011180029,0,149,989956,220557,8c,,106W025,10406,,0,,1,,,18v2,365.7515137,7950.407181
MN,1795,1,111,188,1000,4,8,10035,E035,25,12,2100,1,11,2B,2302 2 AVENUE,R9A,,,,C2-5,,EHC/TA,,,,N,M1,8,0,X,INDEPENDENCE PENT CHU,2160,4023,4023,0,0,0,0,0,0,4023,2,1,2,3,4,27,80,27,80,,1,N,3,2,31950,91800,31950,91800,1910,1981,0,,,0,0,0,1,1.86,7.52,0,7.52,1,1017950001,0,188,1001840,230123,6b,,108N076,10611,E-422,0,,1,,,18v2,223.7880403,2403.934831
MN,1246,12,107,171,4000,3,6,10024,E074,20,16,3400,1,7,3B,353 WEST 84 STREET,R8B,,,,,,,,,,N,M3,8,0,X,CONG BENI ISRAEL,1635,5080,5080,0,0,0,0,0,0,5080,2,1,5,0,1,16,102.17,16,69,E,3,N,5,2,372600,644400,372600,644400,1910,0,0,Riverside-West End Historic District Extension I,,0,1,0,0,3.11,4,0,4,1,1012460012,0,171,989664,226549,5d,,107S017,10409,,0,,1,,,18v2,244.4631727,1639.175588
MN,1860,1,107,189,5000,3,7,10025,E076,24,16,3210,1,7,5A,921 AMSTERDAM AVENUE,R8A,,,,C2-5,,EC-2,,,,N,M1,8,0,X,WEST END PRESBYTERIAN,10092,20828,20828,0,0,0,0,0,0,20828,2,1,5,0,3,100.92,100,100,98,,2,N,3,2,404550,998100,404550,998100,1900,0,0,,,0,0,0,1,2.06,6,0,6,1,1018600001,0,189,993731,230675,5d,,107S046,10703,,0,,1,,,18v2,421.0802971,11076.73186
MN,2142,133,112,263,4005,6,10,10033,E067,33,17,300,1,12,2B,4109 BROADWAY,R8,,,,C1-4,,,,,,N,M1,8,1,X,BWAY TEMPLE METHODIST,12700,35175,35175,0,0,0,0,0,0,35175,2,1,4,0,0,100.5,150.17,100.5,150.17,,0,Y,5,0,558000,4415400,558000,4415400,1926,1952,0,,,0,0,0,1,2.77,6.02,0,6.5,1,1021420133,0,263,1001083,247209,3b,,112 009,10802,,0,,1,,,18v2,465.8717593,12837.16262
MN,1860,9,107,189,5000,3,7,10025,E076,24,16,3210,1,7,5A,153 WEST 105 STREET,R8B,,,,,,,,,,N,M1,8,0,X,GR ORTH COMM ST GERAS,4945,8360,8360,0,0,0,0,0,0,8360,2,1,2,0,1,48.67,100.92,45,80,,3,N,5,2,176400,852750,176400,852750,1951,0,0,,,0,0,0,1,1.69,4,0,4,1,1018600009,0,189,993885,230590,5d,,107S046,10703,,0,,1,,,18v2,308.4478153,5023.406246
MN,2180,135,112,271,4001,6,10,10033,E093,34,17,210,1,12,3B,89 BENNETT AVENUE,R7-2,,,,,,,,,,N,M1,8,0,X,CONGREGATION KHAL ADA,19375,36000,36000,0,0,0,0,0,0,36000,2,2,2,0,0,193.58,100,100,60,,0,N,3,0,387000,1730700,387000,1730700,1953,0,0,,,0,0,0,1,1.86,3.44,0,6.5,1,1021800135,0,271,1002224,250081,3a,,112 017,10803,,0,,1,,,18v2,592.1517481,19510.09271
MN,1729,69,110,208,1000,5,9,10037,L030,32,11,1300,1,10,3B,440 LENOX AVENUE,R7-2,,,,C2-4,,,,,,N,M1,8,0,X,ST JOHNS PENTECOSTAL,3654,5784,5784,0,0,0,0,0,0,5784,2,1,2,0,1,33.58,110,33,110,,0,Y,3,2,53100,147600,53100,147600,1910,0,0,,,0,0,0,1,1.58,3.44,0,6.5,1,1017290069,0,208,1000325,235063,6a,,111S008,10607,,0,,1,,,18v2,439.2402676,6000.375111
MN,2109,3,112,245,6000,6,10,10032,E084,33,17,500,1,12,1A,2005 AMSTERDAM AVENUE,R7-2,,,,C1-4,,,,,,N,M1,8,0,,CHURCH ON THE HILL,6311,20411,20411,0,0,5600,0,0,0,14811,2,1,4,0,7,49.92,126.42,51,126,,3,Y,4,2,128250,597150,64981,455105,1910,1985,0,,,0,0,0,1,3.23,3.44,0,6.5,1,1021090003,0,245,1000689,243210,3b,,111N079,10801,,0,,1,,,18v2,359.1867634,6502.286164
MN,382,22,103,28,4001,1,2,10009,L011,9,14,6300,1,3,4A,181 AVENUE D,R7-2,,,,,,,,,,N,M1,8,0,X,ST EMERIC R C CHURCH,60505,11500,11500,0,0,0,0,0,0,11500,2,4,2,0,3,206.5,293,55,124,,2,N,3,0,2923200,5185800,2923200,5185800,1953,0,0,,,0,0,0,1,0.19,3.44,0,6.5,1,1003820022,0,28,991278,204028,12c,,102 031,10202,,0,,1,1,1,18v2,1010.441549,61642.77578
MN,1795,12,111,188,1000,4,8,10035,E035,25,12,2100,1,11,2B,325 EAST 118 STREET,R7A,,,,,,,,,,N,M1,8,0,X,325 EAST 118TH STREET,7569,10772,10772,0,0,0,0,0,0,10772,2,1,1,0,1,75,100.92,66,66,,1,N,5,2,141300,1648350,141300,1648350,1987,0,0,,,0,0,0,1,1.42,4,0,4,1,1017950012,0,188,1002097,230022,6b,,108N076,10611,,0,,1,1,,18v2,357.7400064,7831.305352
MN,1633,61,111,172,3002,4,8,10029,E091,23,12,2500,1,11,1A,120 EAST 106 STREET,R7-2,,,,,,,,,,N,M1,8,0,X,RC CHUR ST CECELIA,11600,46890,46890,0,0,0,0,0,0,46890,2,1,1,0,1,100,100.92,100,100,,3,Y,5,0,281250,1535400,281250,1535400,1910,0,0,,INDIVIDUAL LANDMARK,0,0,1,0,4.04,3.44,0,6.5,1,1016330061,0,172,998898,227925,6b,,108N052,10603,,0,,1,,,18v2,506.6311314,11779.05461
MN,284,22,103,6,3001,2,1,10002,E015,7,14,7800,1,3,1B,177 EAST BROADWAY,R7-2,,,,C1-5,,,,,,N,M9,8,0,X,LING LIANG WORLDWIDE,2608,12470,12470,0,0,0,0,0,0,12470,2,1,5,0,1,26.08,100,26.08,60,E,0,N,5,0,219150,733050,219150,733050,1920,2008,0,,,0,0,0,1,4.78,3.44,0,6.5,1,1002840022,0,6,987192,199362,12d,,101N056,10107,,0,,1,,,18v2,260.2377141,2714.791664
MN,1163,50,107,159,6001,3,6,10023,L035,20,15,3900,1,7,1B,236 WEST 72 STREET,C4-6A,,,,,,,,,,N,M2,8,0,X,METROPOLITAN NY BAPTI,2554,13500,13500,0,0,0,0,0,0,13500,2,1,6,0,1,25,102.17,25,102,,3,N,5,2,621000,1592550,621000,1592550,1920,1984,0,West End-Collegiate Historic District Extension,,0,1,0,0,5.29,10,3.4,10,1,1011630050,0,159,988862,223095,8c,,106W014,10407,,0,,1,,,18v2,264.1882671,2725.668008
MN,1633,66,111,172,3002,4,8,10029,E091,23,12,2500,1,11,1A,116 EAST 106 STREET,R7-2,,,,,,,,,,N,M4,8,0,X,CHURCH OF ST CECILIA,11947,36000,36000,0,0,0,0,0,0,36000,2,3,4,0,1,133.33,100.92,100,100,,2,Y,5,0,281250,1320750,281250,1320750,1920,0,0,,INDIVIDUAL LANDMARK,0,0,1,0,3.01,3.44,0,6.5,1,1016330066,0,172,998805,227987,6b,,108N052,10603,,0,,1,,,18v2,471.2181523,12105.56126
MN,1400,20,108,120,2000,2,4,10065,E039,19,13,4100,1,8,1A,869 LEXINGTON AVENUE,R8B,R9X,,,,,,,,,Y,M1,8,0,X,CHURCH OF ST. VINCENT,45187,84131,84131,0,0,0,0,0,0,84131,2,5,1,0,0,200.83,225,105,225,,0,N,3,0,27405000,44597700,27405000,44597700,1910,0,0,,INDIVIDUAL LANDMARK,0,0,1,0,1.86,4,0,4,1,1014000020,0,120,994013,218390,8c,,1.06E+49,10509,,0,,1,,,18v2,873.7695998,47553.13324
MN,1634,9,111,172,3001,4,8,10029,E091,23,12,2500,1,11,1A,115 EAST 106 STREET,R7B,,,,,,,,,,N,M1,8,0,X,GOOD NEIGHBOR ETAL,6728,19445,19445,0,0,0,0,0,0,19445,2,2,5,0,1,66.67,100.92,66,98,,2,N,5,0,141300,663750,141300,663750,1921,0,0,,,0,0,0,1,2.89,3,0,3,1,1016340009,0,172,998972,228116,6b,,108N052,10603,,0,,1,,,18v2,341.7077014,6950.769642
MN,2065,20,109,235.01,1005,6,9,10031,L034,30,17,710,1,9,3B,419 WEST 150 STREET,R7A,,,,,,,,,,N,M1,8,0,,UNIVERSAL HAGARS SPIR,2500,4496,4496,0,0,0,0,0,0,4496,2,1,2,0,1,25,99.92,25,95,,2,Y,5,2,31950,86850,0,0,1980,0,0,,,0,0,0,1,1.8,4,0,4,1,1020650020,0,23501,999897,240898,3b,,111N057,10710,,0,,1,,,18v2,258.4641747,2646.053304
